2.926764800000000000e+07,-6.607996821403503418e-01,3.992698907852172852e+00,9.253431320190429688e+00,0.000000000000000000e+00
2.926766800000000000e+07,-6.200097203254699707e-01,4.004300117492675781e+00,9.204293251037597656e+00,0.000000000000000000e+00
2.926768800000000000e+07,-5.597215890884399414e-01,3.986439228057861328e+00,9.209308624267578125e+00,0.000000000000000000e+00
2.926770800000000000e+07,-6.581405401229858398e-01,4.105731964111328125e+00,9.307411193847656250e+00,0.000000000000000000e+00
2.926772800000000000e+07,-9.653332829475402832e-01,4.442641258239746094e+00,9.457891464233398438e+00,0.000000000000000000e+00
2.926774800000000000e+07,-1.116483569145202637e+00,4.623544692993164062e+00,9.474925994873046875e+00,0.000000000000000000e+00
2.926776800000000000e+07,-9.470809102058410645e-01,4.437520980834960938e+00,9.428879737854003906e+00,0.000000000000000000e+00
2.926778700000000000e+07,-6.799322366714477539e-01,4.156068801879882812e+00,9.403780937194824219e+00,0.000000000000000000e+00
2.926780800000000000e+07,-4.691522419452667236e-01,3.972982645034790039e+00,9.370126724243164062e+00,0.000000000000000000e+00
2.926782700000000000e+07,-3.087245821952819824e-01,3.855083227157592773e+00,9.323134422302246094e+00,0.000000000000000000e+00
2.926784700000000000e+07,-1.925622522830963135e-01,3.779830932617187500e+00,9.250018119812011719e+00,0.000000000000000000e+00
2.926786700000000000e+07,-1.421873569488525391e-01,3.750780344009399414e+00,9.198286056518554688e+00,0.000000000000000000e+00
2.926788700000000000e+07,-1.491890549659729004e-01,3.770174741744995117e+00,9.213800430297851562e+00,0.000000000000000000e+00
2.926790700000000000e+07,-1.879348456859588623e-01,3.843901395797729492e+00,9.267023086547851562e+00,0.000000000000000000e+00
2.926792700000000000e+07,-2.198440283536911011e-01,3.913211345672607422e+00,9.312987327575683594e+00,0.000000000000000000e+00
2.926794800000000000e+07,-1.991223543882369995e-01,3.922252893447875977e+00,9.285087585449218750e+00,0.000000000000000000e+00
2.926796700000000000e+07,-1.335654258728027344e-01,3.924858570098876953e+00,9.160807609558105469e+00,0.000000000000000000e+00
2.926798700000000000e+07,-7.948163896799087524e-02,3.985013246536254883e+00,9.008049011230468750e+00,0.000000000000000000e+00
2.926800700000000000e+07,-6.320468336343765259e-02,4.077337741851806641e+00,8.883626937866210938e+00,0.000000000000000000e+00
2.926802700000000000e+07,-9.782858937978744507e-02,4.146557807922363281e+00,8.760935783386230469e+00,0.000000000000000000e+00
2.926804700000000000e+07,-1.557014286518096924e-01,4.197863578796386719e+00,8.575142860412597656e+00,0.000000000000000000e+00
2.926806700000000000e+07,-1.655191481113433838e-01,4.337870597839355469e+00,8.362655639648437500e+00,0.000000000000000000e+00
2.926808700000000000e+07,-1.735941916704177856e-01,4.609432697296142578e+00,8.151947021484375000e+00,0.000000000000000000e+00
2.926810600000000000e+07,-2.310824841260910034e-01,4.886610984802246094e+00,7.861536026000976562e+00,0.000000000000000000e+00
2.926812600000000000e+07,-2.380780279636383057e-01,4.998467445373535156e+00,7.508008003234863281e+00,0.000000000000000000e+00
2.926814600000000000e+07,-3.042812049388885498e-01,4.821460723876953125e+00,7.409844875335693359e+00,0.000000000000000000e+00
2.926816700000000000e+07,-8.030511736869812012e-01,4.462534427642822266e+00,7.724913597106933594e+00,0.000000000000000000e+00
2.926818600000000000e+07,-1.787907004356384277e+00,4.201418399810791016e+00,7.943691253662109375e+00,0.000000000000000000e+00
2.926820600000000000e+07,-2.834293842315673828e+00,4.093152523040771484e+00,7.740612983703613281e+00,0.000000000000000000e+00
2.926822600000000000e+07,-3.738244056701660156e+00,4.067579269409179688e+00,7.326398372650146484e+00,0.000000000000000000e+00
2.926824600000000000e+07,-4.831398487091064453e+00,3.961839437484741211e+00,6.691804409027099609e+00,0.000000000000000000e+00
2.926826600000000000e+07,-5.815926551818847656e+00,3.829318523406982422e+00,6.117362022399902344e+00,0.000000000000000000e+00
2.926828600000000000e+07,-5.997326850891113281e+00,4.067427158355712891e+00,6.017815113067626953e+00,0.000000000000000000e+00
2.926830600000000000e+07,-5.805906772613525391e+00,4.522350311279296875e+00,6.139480590820312500e+00,0.000000000000000000e+00
2.926832600000000000e+07,-5.856757640838623047e+00,4.853467464447021484e+00,6.310994148254394531e+00,0.000000000000000000e+00
2.926834600000000000e+07,-5.959167003631591797e+00,4.997359752655029297e+00,6.655870437622070312e+00,0.000000000000000000e+00
2.926836600000000000e+07,-5.989027023315429688e+00,4.762180805206298828e+00,7.407335758209228516e+00,0.000000000000000000e+00
2.926838600000000000e+07,-6.030923843383789062e+00,4.119249343872070312e+00,8.230792045593261719e+00,0.000000000000000000e+00
2.926840600000000000e+07,-5.967159271240234375e+00,3.501697778701782227e+00,8.469859123229980469e+00,0.000000000000000000e+00
2.926842600000000000e+07,-5.731359481811523438e+00,3.222638607025146484e+00,8.509006500244140625e+00,0.000000000000000000e+00
2.926844600000000000e+07,-5.779827594757080078e+00,3.026750087738037109e+00,8.600708961486816406e+00,0.000000000000000000e+00
2.926846600000000000e+07,-6.501649379730224609e+00,2.461004972457885742e+00,8.524911880493164062e+00,0.000000000000000000e+00
2.926848600000000000e+07,-6.981237888336181641e+00,1.003636837005615234e+00,8.448719024658203125e+00,0.000000000000000000e+00
2.926850600000000000e+07,-6.480534553527832031e+00,-1.245685696601867676e+00,8.085057258605957031e+00,0.000000000000000000e+00
2.926852600000000000e+07,-5.917100429534912109e+00,-3.162485599517822266e+00,7.316365242004394531e+00,0.000000000000000000e+00
2.926854600000000000e+07,-6.170827388763427734e+00,-3.909119606018066406e+00,6.900299549102783203e+00,0.000000000000000000e+00
2.926856500000000000e+07,-7.032705783843994141e+00,-3.412094354629516602e+00,7.006103992462158203e+00,0.000000000000000000e+00
2.926858600000000000e+07,-8.046655654907226562e+00,-2.145350217819213867e+00,6.957807064056396484e+00,0.000000000000000000e+00
2.926860500000000000e+07,-9.210165977478027344e+00,-9.457373023033142090e-01,6.287508487701416016e+00,0.000000000000000000e+00
2.926862500000000000e+07,-1.067950916290283203e+01,-1.640469431877136230e-01,5.095692634582519531e+00,0.000000000000000000e+00
2.926864500000000000e+07,-1.211638545989990234e+01,6.324051618576049805e-01,3.913179159164428711e+00,0.000000000000000000e+00
2.926866500000000000e+07,-1.292094039916992188e+01,1.718782186508178711e+00,3.254226922988891602e+00,0.000000000000000000e+00
2.926868500000000000e+07,-1.303618144989013672e+01,2.895532131195068359e+00,3.100808143615722656e+00,0.000000000000000000e+00
2.926870600000000000e+07,-1.284561920166015625e+01,4.102319240570068359e+00,3.049432516098022461e+00,0.000000000000000000e+00
2.926872500000000000e+07,-1.250473785400390625e+01,5.374536514282226562e+00,3.142139911651611328e+00,0.000000000000000000e+00
2.926874500000000000e+07,-1.174334239959716797e+01,6.575038909912109375e+00,4.575179576873779297e+00,0.000000000000000000e+00
2.926876500000000000e+07,-1.023850917816162109e+01,7.335140705108642578e+00,7.749235630035400391e+00,0.000000000000000000e+00
2.926878500000000000e+07,-8.440727233886718750e+00,7.460321426391601562e+00,9.692073822021484375e+00,0.000000000000000000e+00
2.926880500000000000e+07,-7.502754688262939453e+00,6.825906753540039062e+00,8.358597755432128906e+00,0.000000000000000000e+00
2.926882500000000000e+07,-7.698395252227783203e+00,5.283597946166992188e+00,5.944087028503417969e+00,0.000000000000000000e+00
2.926884500000000000e+07,-8.266172409057617188e+00,3.534047842025756836e+00,4.245375633239746094e+00,0.000000000000000000e+00
2.926886500000000000e+07,-8.496047019958496094e+00,2.542525291442871094e+00,3.129557609558105469e+00,0.000000000000000000e+00
2.926888500000000000e+07,-7.919701576232910156e+00,2.452750205993652344e+00,2.455213069915771484e+00,0.000000000000000000e+00
2.926890500000000000e+07,-6.716187000274658203e+00,2.889951705932617188e+00,1.903906583786010742e+00,0.000000000000000000e+00
2.926892500000000000e+07,-5.729584217071533203e+00,2.999613285064697266e+00,7.924961447715759277e-01,0.000000000000000000e+00
2.926894500000000000e+07,-5.666156768798828125e+00,2.132640123367309570e+00,-1.075230360031127930e+00,0.000000000000000000e+00
2.926896500000000000e+07,-6.699336528778076172e+00,7.253397107124328613e-01,-2.823282718658447266e+00,0.000000000000000000e+00
2.926898500000000000e+07,-8.331075668334960938e+00,-6.505263447761535645e-01,-3.579143762588500977e+00,0.000000000000000000e+00
2.926900500000000000e+07,-9.920104980468750000e+00,-2.015314817428588867e+00,-3.473681211471557617e+00,0.000000000000000000e+00
2.926902500000000000e+07,-1.124678230285644531e+01,-3.274740219116210938e+00,-2.801139593124389648e+00,0.000000000000000000e+00
2.926904400000000000e+07,-1.212575435638427734e+01,-3.964128255844116211e+00,-1.884255409240722656e+00,0.000000000000000000e+00
2.926906500000000000e+07,-1.244477462768554688e+01,-4.594681739807128906e+00,-1.296833634376525879e+00,0.000000000000000000e+00
2.926908400000000000e+07,-1.226774311065673828e+01,-5.786886215209960938e+00,-9.096850156784057617e-01,0.000000000000000000e+00
2.926910500000000000e+07,-1.171578884124755859e+01,-6.562812805175781250e+00,-2.313407808542251587e-01,0.000000000000000000e+00
2.926912400000000000e+07,-1.108568477630615234e+01,-6.248841762542724609e+00,6.073864102363586426e-01,0.000000000000000000e+00
2.926914400000000000e+07,-1.070048618316650391e+01,-5.555960655212402344e+00,9.880881905555725098e-01,0.000000000000000000e+00
2.926916400000000000e+07,-1.067397403717041016e+01,-5.210051059722900391e+00,6.902765035629272461e-01,0.000000000000000000e+00
2.926918400000000000e+07,-1.086697864532470703e+01,-5.096497535705566406e+00,2.221263051033020020e-01,0.000000000000000000e+00
2.926920400000000000e+07,-1.106088829040527344e+01,-4.863405227661132812e+00,4.177713394165039062e-02,0.000000000000000000e+00
2.926922400000000000e+07,-1.098687648773193359e+01,-4.650282382965087891e+00,2.256509102880954742e-02,0.000000000000000000e+00
2.926924500000000000e+07,-1.054971981048583984e+01,-4.365111351013183594e+00,-1.588804763741791248e-03,0.000000000000000000e+00
2.926926400000000000e+07,-9.976989746093750000e+00,-3.639048814773559570e+00,1.762000322341918945e-01,0.000000000000000000e+00
2.926928400000000000e+07,-9.363332748413085938e+00,-2.663815498352050781e+00,5.739231705665588379e-01,0.000000000000000000e+00
2.926930400000000000e+07,-8.842359542846679688e+00,-1.874874114990234375e+00,8.789660930633544922e-01,0.000000000000000000e+00
2.926932400000000000e+07,-8.566442489624023438e+00,-1.361184716224670410e+00,9.834767580032348633e-01,0.000000000000000000e+00
2.926934400000000000e+07,-8.335040092468261719e+00,-9.404402971267700195e-01,1.110521793365478516e+00,0.000000000000000000e+00
2.926936400000000000e+07,-8.153439521789550781e+00,-5.772599577903747559e-01,1.355936050415039062e+00,0.000000000000000000e+00
2.926938400000000000e+07,-8.223741531372070312e+00,-5.331179499626159668e-01,1.565354108810424805e+00,0.000000000000000000e+00
2.926940400000000000e+07,-8.555240631103515625e+00,-8.849666118621826172e-01,1.622409582138061523e+00,0.000000000000000000e+00
2.926942400000000000e+07,-9.086215019226074219e+00,-1.500897765159606934e+00,1.362628459930419922e+00,0.000000000000000000e+00
2.926944400000000000e+07,-9.384499549865722656e+00,-2.734796524047851562e+00,7.896861433982849121e-01,0.000000000000000000e+00
2.926946300000000000e+07,-9.075612068176269531e+00,-4.638315677642822266e+00,4.177490472793579102e-01,0.000000000000000000e+00
2.926948300000000000e+07,-8.524582862854003906e+00,-6.171005249023437500e+00,4.919762313365936279e-01,0.000000000000000000e+00
2.926950300000000000e+07,-7.890144824981689453e+00,-6.635986804962158203e+00,9.984482526779174805e-01,0.000000000000000000e+00
2.926952300000000000e+07,-6.898979663848876953e+00,-6.160632610321044922e+00,1.727384805679321289e+00,0.000000000000000000e+00
2.926954300000000000e+07,-5.879534721374511719e+00,-5.163958549499511719e+00,2.092558145523071289e+00,0.000000000000000000e+00
2.926956300000000000e+07,-5.578380107879638672e+00,-4.443623542785644531e+00,2.483290910720825195e+00,0.000000000000000000e+00
2.926958300000000000e+07,-5.996119976043701172e+00,-4.591862678527832031e+00,2.680365324020385742e+00,0.000000000000000000e+00
2.926960300000000000e+07,-6.550299644470214844e+00,-5.464931488037109375e+00,1.757003784179687500e+00,0.000000000000000000e+00
2.926962300000000000e+07,-6.947853088378906250e+00,-6.445213317871093750e+00,7.596740126609802246e-01,0.000000000000000000e+00
2.926964300000000000e+07,-6.915399074554443359e+00,-6.876204967498779297e+00,6.447904706001281738e-01,0.000000000000000000e+00
2.926966300000000000e+07,-6.550216674804687500e+00,-6.831648349761962891e+00,9.763519763946533203e-01,0.000000000000000000e+00
2.926968300000000000e+07,-6.532988548278808594e+00,-7.035187244415283203e+00,1.219867348670959473e+00,0.000000000000000000e+00
2.926970300000000000e+07,-7.147082805633544922e+00,-7.951686859130859375e+00,1.463883280754089355e+00,0.000000000000000000e+00
2.926972300000000000e+07,-8.085286140441894531e+00,-9.313340187072753906e+00,1.768976330757141113e+00,0.000000000000000000e+00
2.926974300000000000e+07,-8.605029106140136719e+00,-1.006539440155029297e+01,1.437525868415832520e+00,0.000000000000000000e+00
2.926976300000000000e+07,-8.007683753967285156e+00,-9.794248580932617188e+00,4.575261175632476807e-01,0.000000000000000000e+00
2.926978300000000000e+07,-6.393784523010253906e+00,-9.324309349060058594e+00,-7.310307621955871582e-01,0.000000000000000000e+00
2.926980200000000000e+07,-4.707225799560546875e+00,-9.156563758850097656e+00,-1.935059189796447754e+00,0.000000000000000000e+00
2.926982300000000000e+07,-3.796116590499877930e+00,-9.016367912292480469e+00,-2.668777227401733398e+00,0.000000000000000000e+00
2.926984200000000000e+07,-3.558776617050170898e+00,-8.559440612792968750e+00,-2.760404825210571289e+00,0.000000000000000000e+00
2.926986300000000000e+07,-3.572583436965942383e+00,-7.814990520477294922e+00,-2.620504379272460938e+00,0.000000000000000000e+00
2.926988200000000000e+07,-3.850301265716552734e+00,-7.177004337310791016e+00,-2.486196279525756836e+00,0.000000000000000000e+00
2.926990200000000000e+07,-4.486514091491699219e+00,-6.968294143676757812e+00,-2.289908409118652344e+00,0.000000000000000000e+00
2.926992200000000000e+07,-5.265474796295166016e+00,-7.128716468811035156e+00,-2.253026247024536133e+00,0.000000000000000000e+00
2.926994200000000000e+07,-5.920319557189941406e+00,-7.418078899383544922e+00,-2.686737060546875000e+00,0.000000000000000000e+00
2.926996300000000000e+07,-6.176666736602783203e+00,-7.712172985076904297e+00,-3.368705987930297852e+00,0.000000000000000000e+00
2.926998200000000000e+07,-5.896957874298095703e+00,-7.906969070434570312e+00,-3.722891569137573242e+00,0.000000000000000000e+00
2.927000200000000000e+07,-5.560306549072265625e+00,-7.266701221466064453e+00,-3.535259246826171875e+00,0.000000000000000000e+00
2.927002200000000000e+07,-5.478239059448242188e+00,-5.752674579620361328e+00,-3.264795064926147461e+00,0.000000000000000000e+00
2.927004200000000000e+07,-5.273130416870117188e+00,-5.013386249542236328e+00,-3.332777261734008789e+00,0.000000000000000000e+00
2.927006200000000000e+07,-4.791885375976562500e+00,-5.721965789794921875e+00,-3.505505800247192383e+00,0.000000000000000000e+00
2.927008200000000000e+07,-4.344149589538574219e+00,-7.196462631225585938e+00,-3.327359676361083984e+00,0.000000000000000000e+00
2.927010200000000000e+07,-4.073182106018066406e+00,-8.558650970458984375e+00,-2.697015523910522461e+00,0.000000000000000000e+00
2.927012200000000000e+07,-3.917814970016479492e+00,-9.350557327270507812e+00,-1.542753577232360840e+00,0.000000000000000000e+00
2.927014200000000000e+07,-3.859605312347412109e+00,-1.030836391448974609e+01,-1.785625964403152466e-01,0.000000000000000000e+00
2.927016200000000000e+07,-3.699909687042236328e+00,-1.173264789581298828e+01,-3.467960050329566002e-03,0.000000000000000000e+00
2.927018200000000000e+07,-3.651583671569824219e+00,-1.233035945892333984e+01,-1.465491890907287598e+00,0.000000000000000000e+00
2.927020200000000000e+07,-4.052742958068847656e+00,-1.152304935455322266e+01,-2.622041702270507812e+00,0.000000000000000000e+00
2.927022100000000000e+07,-4.369934082031250000e+00,-1.068393421173095703e+01,-2.447808027267456055e+00,0.000000000000000000e+00
2.927024100000000000e+07,-4.298445224761962891e+00,-1.039940643310546875e+01,-2.259033203125000000e+00,0.000000000000000000e+00
2.927026100000000000e+07,-4.053643226623535156e+00,-1.002214145660400391e+01,-2.611418008804321289e+00,0.000000000000000000e+00
2.927028100000000000e+07,-3.595113039016723633e+00,-9.799166679382324219e+00,-2.853170394897460938e+00,0.000000000000000000e+00
2.927030100000000000e+07,-2.979401350021362305e+00,-9.993785858154296875e+00,-2.655867815017700195e+00,0.000000000000000000e+00
2.927032200000000000e+07,-2.445596933364868164e+00,-9.949744224548339844e+00,-2.330999851226806641e+00,0.000000000000000000e+00
2.927034100000000000e+07,-2.186419486999511719e+00,-9.555061340332031250e+00,-2.069674491882324219e+00,0.000000000000000000e+00
2.927036100000000000e+07,-2.191890954971313477e+00,-9.290444374084472656e+00,-1.985229015350341797e+00,0.000000000000000000e+00
2.927038100000000000e+07,-2.187270402908325195e+00,-9.201107025146484375e+00,-2.569448232650756836e+00,0.000000000000000000e+00
2.927040100000000000e+07,-2.012280941009521484e+00,-9.299458503723144531e+00,-3.601714849472045898e+00,0.000000000000000000e+00
2.927042100000000000e+07,-1.784986257553100586e+00,-9.557303428649902344e+00,-4.470071315765380859e+00,0.000000000000000000e+00
2.927044100000000000e+07,-1.633225679397583008e+00,-9.402349472045898438e+00,-4.976111412048339844e+00,0.000000000000000000e+00
2.927046100000000000e+07,-1.585722684860229492e+00,-8.683048248291015625e+00,-5.090534687042236328e+00,0.000000000000000000e+00
2.927048100000000000e+07,-1.723903179168701172e+00,-8.071893692016601562e+00,-4.848720073699951172e+00,0.000000000000000000e+00
2.927050100000000000e+07,-1.870131850242614746e+00,-7.865815639495849609e+00,-4.266633510589599609e+00,0.000000000000000000e+00
2.927052100000000000e+07,-1.798528194427490234e+00,-7.919867515563964844e+00,-3.465576887130737305e+00,0.000000000000000000e+00
2.927054100000000000e+07,-1.664141297340393066e+00,-8.195089340209960938e+00,-2.692718744277954102e+00,0.000000000000000000e+00
2.927056100000000000e+07,-1.598633527755737305e+00,-8.702232360839843750e+00,-2.116155624389648438e+00,0.000000000000000000e+00
2.927058100000000000e+07,-1.651476740837097168e+00,-9.565896034240722656e+00,-1.803444266319274902e+00,0.000000000000000000e+00
2.927060100000000000e+07,-1.631969690322875977e+00,-1.056830787658691406e+01,-1.762469530105590820e+00,0.000000000000000000e+00
2.927062100000000000e+07,-1.218636274337768555e+00,-1.099664592742919922e+01,-1.769734144210815430e+00,0.000000000000000000e+00
2.927064100000000000e+07,-5.188161730766296387e-01,-1.055004310607910156e+01,-1.637340068817138672e+00,0.000000000000000000e+00
2.927066100000000000e+07,1.655618548393249512e-01,-9.678084373474121094e+00,-1.681414842605590820e+00,0.000000000000000000e+00
2.927068100000000000e+07,6.711777448654174805e-01,-8.953212738037109375e+00,-2.129519462585449219e+00,0.000000000000000000e+00
2.927070100000000000e+07,8.263968229293823242e-01,-8.637678146362304688e+00,-2.619871616363525391e+00,0.000000000000000000e+00
2.927072000000000000e+07,5.257016420364379883e-01,-8.615107536315917969e+00,-2.758227825164794922e+00,0.000000000000000000e+00
2.927074000000000000e+07,-7.825302332639694214e-02,-8.579547882080078125e+00,-2.377902269363403320e+00,0.000000000000000000e+00
2.927076000000000000e+07,-7.671542763710021973e-01,-8.477395057678222656e+00,-1.562541127204895020e+00,0.000000000000000000e+00
2.927078000000000000e+07,-1.411728858947753906e+00,-8.439107894897460938e+00,-9.241057634353637695e-01,0.000000000000000000e+00
2.927080000000000000e+07,-1.889627218246459961e+00,-8.498473167419433594e+00,-7.665778994560241699e-01,0.000000000000000000e+00
2.927082000000000000e+07,-2.148316860198974609e+00,-8.637754440307617188e+00,-6.452836990356445312e-01,0.000000000000000000e+00
2.927084000000000000e+07,-2.269815921783447266e+00,-8.787274360656738281e+00,-4.831628203392028809e-01,0.000000000000000000e+00
2.927086100000000000e+07,-2.275436401367187500e+00,-8.943972587585449219e+00,-5.370262861251831055e-01,0.000000000000000000e+00
2.927088000000000000e+07,-2.153571844100952148e+00,-9.204274177551269531e+00,-7.388569116592407227e-01,0.000000000000000000e+00
2.927090000000000000e+07,-2.016013145446777344e+00,-9.561480522155761719e+00,-9.247984290122985840e-01,0.000000000000000000e+00
2.927092000000000000e+07,-2.010624647140502930e+00,-9.962041854858398438e+00,-1.091223716735839844e+00,0.000000000000000000e+00
2.927094000000000000e+07,-2.216295957565307617e+00,-1.030138492584228516e+01,-1.256476879119873047e+00,0.000000000000000000e+00
2.927096000000000000e+07,-2.546695470809936523e+00,-1.043173313140869141e+01,-1.318435072898864746e+00,0.000000000000000000e+00
2.927098000000000000e+07,-2.773831605911254883e+00,-1.057922458648681641e+01,-1.195900440216064453e+00,0.000000000000000000e+00
2.927100000000000000e+07,-2.876562356948852539e+00,-1.110425376892089844e+01,-1.007948756217956543e+00,0.000000000000000000e+00
2.927102000000000000e+07,-2.957740068435668945e+00,-1.185556697845458984e+01,-1.000134468078613281e+00,0.000000000000000000e+00
2.927104000000000000e+07,-2.871181726455688477e+00,-1.241991424560546875e+01,-1.417124032974243164e+00,0.000000000000000000e+00
2.927105900000000000e+07,-2.619459867477416992e+00,-1.234935855865478516e+01,-2.233422994613647461e+00,0.000000000000000000e+00
2.927107900000000000e+07,-2.382508754730224609e+00,-1.139924240112304688e+01,-2.989188194274902344e+00,0.000000000000000000e+00
2.927109900000000000e+07,-2.111210584640502930e+00,-9.881305694580078125e+00,-3.342862606048583984e+00,0.000000000000000000e+00
2.927111900000000000e+07,-1.683065056800842285e+00,-8.333339691162109375e+00,-3.441529512405395508e+00,0.000000000000000000e+00
2.927113900000000000e+07,-1.107419610023498535e+00,-7.055953025817871094e+00,-3.484621524810791016e+00,0.000000000000000000e+00
2.927115900000000000e+07,-8.431579470634460449e-01,-5.987007141113281250e+00,-3.440715074539184570e+00,0.000000000000000000e+00
2.927117900000000000e+07,-1.321914076805114746e+00,-5.315968513488769531e+00,-3.417640447616577148e+00,0.000000000000000000e+00
2.927119900000000000e+07,-2.141702651977539062e+00,-5.709683418273925781e+00,-3.641545295715332031e+00,0.000000000000000000e+00
2.927122000000000000e+07,-2.864671468734741211e+00,-7.247727394104003906e+00,-3.940337181091308594e+00,0.000000000000000000e+00
2.927123900000000000e+07,-3.565204381942749023e+00,-9.170168876647949219e+00,-3.917717695236206055e+00,0.000000000000000000e+00
2.927125900000000000e+07,-4.199662208557128906e+00,-1.060017108917236328e+01,-3.462685823440551758e+00,0.000000000000000000e+00
2.927127900000000000e+07,-4.493051528930664062e+00,-1.097652721405029297e+01,-2.826355695724487305e+00,0.000000000000000000e+00
2.927129900000000000e+07,-4.263755321502685547e+00,-1.045460510253906250e+01,-2.351539134979248047e+00,0.000000000000000000e+00
2.927131900000000000e+07,-3.690840959548950195e+00,-9.657098770141601562e+00,-2.159151554107666016e+00,0.000000000000000000e+00
2.927133900000000000e+07,-3.229070663452148438e+00,-8.879016876220703125e+00,-2.178684234619140625e+00,0.000000000000000000e+00
2.927135900000000000e+07,-3.032828092575073242e+00,-8.167921066284179688e+00,-2.333336114883422852e+00,0.000000000000000000e+00
2.927137900000000000e+07,-2.922204732894897461e+00,-7.686823368072509766e+00,-2.463415384292602539e+00,0.000000000000000000e+00
2.927139900000000000e+07,-2.828312635421752930e+00,-7.502727031707763672e+00,-2.350594997406005859e+00,0.000000000000000000e+00
2.927141900000000000e+07,-2.779961824417114258e+00,-7.552109241485595703e+00,-1.995786070823669434e+00,0.000000000000000000e+00
2.927143900000000000e+07,-2.804670095443725586e+00,-7.809616565704345703e+00,-1.581980228424072266e+00,0.000000000000000000e+00
2.927145800000000000e+07,-2.956003189086914062e+00,-8.237582206726074219e+00,-1.295821785926818848e+00,0.000000000000000000e+00
2.927147800000000000e+07,-3.215813398361206055e+00,-8.735040664672851562e+00,-1.235415935516357422e+00,0.000000000000000000e+00
2.927149800000000000e+07,-3.482887506484985352e+00,-9.162790298461914062e+00,-1.300017595291137695e+00,0.000000000000000000e+00
2.927151800000000000e+07,-3.767307758331298828e+00,-9.315267562866210938e+00,-1.351047396659851074e+00,0.000000000000000000e+00
2.927153800000000000e+07,-4.173322200775146484e+00,-9.094060897827148438e+00,-1.424114108085632324e+00,0.000000000000000000e+00
2.927155800000000000e+07,-4.739535808563232422e+00,-8.738780021667480469e+00,-1.655160546302795410e+00,0.000000000000000000e+00
2.927157900000000000e+07,-5.448745250701904297e+00,-8.802886009216308594e+00,-2.139918565750122070e+00,0.000000000000000000e+00
2.927159800000000000e+07,-6.321335315704345703e+00,-9.576381683349609375e+00,-2.889895915985107422e+00,0.000000000000000000e+00
2.927161800000000000e+07,-7.439877986907958984e+00,-1.041758251190185547e+01,-3.684932708740234375e+00,0.000000000000000000e+00
2.927163800000000000e+07,-8.474973678588867188e+00,-1.076471900939941406e+01,-4.211495399475097656e+00,0.000000000000000000e+00
2.927165800000000000e+07,-8.463718414306640625e+00,-1.084091377258300781e+01,-4.420543193817138672e+00,0.000000000000000000e+00
2.927167800000000000e+07,-6.860430240631103516e+00,-1.067501831054687500e+01,-4.253414630889892578e+00,0.000000000000000000e+00
